10:22:36.133 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.0.Final
14:43:45.760 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [249e37c3-2a4b-4643-a705-5aefbfb72b6b_config-0]RpcClient init, ServerListFactory =com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
14:43:45.761 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [249e37c3-2a4b-4643-a705-5aefbfb72b6b_config-0] Try to connect to server on start up, server: {serverIp='192.168.6.130', server main port=8848}
14:43:45.869 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [249e37c3-2a4b-4643-a705-5aefbfb72b6b_config-0] Success to connect to server [192.168.6.130:8848] on start up,connectionId=1640933026971_192.168.6.1_59791
14:43:45.869 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [249e37c3-2a4b-4643-a705-5aefbfb72b6b_config-0]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
14:43:45.869 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [249e37c3-2a4b-4643-a705-5aefbfb72b6b_config-0]Notify connected event to listeners.
14:43:45.869 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [249e37c3-2a4b-4643-a705-5aefbfb72b6b_config-0]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$4
14:43:45.869 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.c.i.ClientWorker - [onConnected,681] - [249e37c3-2a4b-4643-a705-5aefbfb72b6b_config-0] Connected,notify listen context...
14:43:45.905 [main] INFO  c.a.n.client.naming - [isChangedServiceInfo,181] - init new ips(0) service: DEFAULT_GROUP@@xueyi-gateway@@DEFAULT -> []
14:43:45.907 [main] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(0) service: DEFAULT_GROUP@@xueyi-gateway@@DEFAULT -> []
14:43:46.411 [nacos-grpc-client-executor-4] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [88876921-b466-4690-be04-e5b6d0547c07]receive server push request,request=NotifySubscriberRequest,requestId=167
14:43:46.412 [nacos-grpc-client-executor-4] INFO  c.a.n.client.naming - [isChangedServiceInfo,181] - init new ips(0) service: DEFAULT_GROUP@@xueyi-gateway -> []
14:43:46.412 [nacos-grpc-client-executor-4] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(0) service: DEFAULT_GROUP@@xueyi-gateway -> []
14:43:46.414 [nacos-grpc-client-executor-4] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [88876921-b466-4690-be04-e5b6d0547c07]ack server push request,request=NotifySubscriberRequest,requestId=167
14:43:49.008 [main] INFO  c.a.n.client.naming - [registerService,112] - [REGISTER-SERVICE] public registering service xueyi-gateway with instance Instance{instanceId='null', ip='11.9.0.10', port=8080, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={preserved.register.source=SPRING_CLOUD}}
14:43:49.026 [main] INFO  c.a.c.n.r.NacosServiceRegistry - [register,75] - nacos registry, DEFAULT_GROUP xueyi-gateway 11.9.0.10:8080 register finished
14:43:49.057 [main] INFO  c.x.g.XueYiGatewayApplication - [logStarted,61] - Started XueYiGatewayApplication in 14.909 seconds (JVM running for 16.262)
14:43:49.058 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,77] - [RpcClientFactory] create a new rpc client of 4a8f417f-ac69-44ca-a093-fc3c3c598f34_config-0
14:43:49.058 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4a8f417f-ac69-44ca-a093-fc3c3c598f34_config-0]RpcClient init label, labels={module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
14:43:49.058 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4a8f417f-ac69-44ca-a093-fc3c3c598f34_config-0]Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$334/1595472338
14:43:49.059 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4a8f417f-ac69-44ca-a093-fc3c3c598f34_config-0]Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$335/1501716646
14:43:49.059 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4a8f417f-ac69-44ca-a093-fc3c3c598f34_config-0]Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
14:43:49.059 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4a8f417f-ac69-44ca-a093-fc3c3c598f34_config-0]RpcClient init, ServerListFactory =com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
14:43:49.059 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4a8f417f-ac69-44ca-a093-fc3c3c598f34_config-0] Try to connect to server on start up, server: {serverIp='192.168.6.130', server main port=8848}
14:43:49.167 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4a8f417f-ac69-44ca-a093-fc3c3c598f34_config-0] Success to connect to server [192.168.6.130:8848] on start up,connectionId=1640933030268_192.168.6.1_59821
14:43:49.167 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4a8f417f-ac69-44ca-a093-fc3c3c598f34_config-0]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
14:43:49.167 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4a8f417f-ac69-44ca-a093-fc3c3c598f34_config-0]Notify connected event to listeners.
14:43:49.167 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4a8f417f-ac69-44ca-a093-fc3c3c598f34_config-0]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$4
14:43:49.167 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.c.i.ClientWorker - [onConnected,681] - [4a8f417f-ac69-44ca-a093-fc3c3c598f34_config-0] Connected,notify listen context...
14:43:49.175 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,384] - [config_rpc_client] [subscribe] dev+DEFAULT_GROUP+f14023f1-463c-4fa2-9171-c3f19774cf73
14:43:49.175 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,173] - [config_rpc_client] [add-listener] ok, tenant=f14023f1-463c-4fa2-9171-c3f19774cf73, dataId=dev, group=DEFAULT_GROUP, cnt=1
14:43:49.178 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,384] - [config_rpc_client] [subscribe] xueyi-gateway-dev.yml+DEFAULT_GROUP+f14023f1-463c-4fa2-9171-c3f19774cf73
14:43:49.178 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,173] - [config_rpc_client] [add-listener] ok, tenant=f14023f1-463c-4fa2-9171-c3f19774cf73, dataId=xueyi-gateway-dev.yml, group=DEFAULT_GROUP, cnt=1
14:43:49.179 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,384] - [config_rpc_client] [subscribe] xueyi-gateway+DEFAULT_GROUP+f14023f1-463c-4fa2-9171-c3f19774cf73
14:43:49.179 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,173] - [config_rpc_client] [add-listener] ok, tenant=f14023f1-463c-4fa2-9171-c3f19774cf73, dataId=xueyi-gateway, group=DEFAULT_GROUP, cnt=1
14:43:49.180 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,384] - [config_rpc_client] [subscribe] xueyi-gateway.yml+DEFAULT_GROUP+f14023f1-463c-4fa2-9171-c3f19774cf73
14:43:49.180 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,173] - [config_rpc_client] [add-listener] ok, tenant=f14023f1-463c-4fa2-9171-c3f19774cf73, dataId=xueyi-gateway.yml, group=DEFAULT_GROUP, cnt=1
14:43:49.528 [nacos-grpc-client-executor-8] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [88876921-b466-4690-be04-e5b6d0547c07]receive server push request,request=NotifySubscriberRequest,requestId=168
14:43:49.531 [nacos-grpc-client-executor-8] INFO  c.a.n.client.naming - [isChangedServiceInfo,235] - new ips(1) service: DEFAULT_GROUP@@xueyi-gateway -> [{"ip":"11.9.0.10","port":8080,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@xueyi-gateway","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000}]
14:43:49.532 [nacos-grpc-client-executor-8] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(1) service: DEFAULT_GROUP@@xueyi-gateway -> [{"ip":"11.9.0.10","port":8080,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@xueyi-gateway","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000}]
14:43:49.534 [nacos-grpc-client-executor-8] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [88876921-b466-4690-be04-e5b6d0547c07]ack server push request,request=NotifySubscriberRequest,requestId=168
14:43:52.907 [com.alibaba.nacos.client.naming.updater.1] INFO  c.a.n.client.naming - [isChangedServiceInfo,235] - new ips(1) service: DEFAULT_GROUP@@xueyi-gateway@@DEFAULT -> [{"ip":"11.9.0.10","port":8080,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@xueyi-gateway","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000}]
14:43:52.907 [com.alibaba.nacos.client.naming.updater.1] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(1) service: DEFAULT_GROUP@@xueyi-gateway@@DEFAULT -> [{"ip":"11.9.0.10","port":8080,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@xueyi-gateway","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000}]
14:54:03.911 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,90] - De-registering from Nacos Server now...
14:54:03.912 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [deregisterService,136] - [DEREGISTER-SERVICE] public deregistering service xueyi-gateway with instance: Instance{instanceId='null', ip='11.9.0.10', port=8080, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={}}
14:54:13.884 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.0.Final
14:54:15.525 [main] INFO  c.a.n.c.c.i.LocalConfigInfoProcessor - [<clinit>,67] - LOCAL_SNAPSHOT_PATH:C:\Users\Administrator\nacos\config
14:54:15.528 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,77] - [RpcClientFactory] create a new rpc client of 9a66c4f3-818d-4eff-8015-d7b12405b902_config-0
14:54:15.568 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 26 ms to scan 1 urls, producing 3 keys and 6 values 
14:54:15.592 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 12 ms to scan 1 urls, producing 4 keys and 9 values 
14:54:15.604 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 10 ms to scan 1 urls, producing 3 keys and 10 values 
14:54:15.832 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 225 ms to scan 211 urls, producing 0 keys and 0 values 
14:54:15.842 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 9 ms to scan 1 urls, producing 1 keys and 5 values 
14:54:15.853 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 9 ms to scan 1 urls, producing 1 keys and 7 values 
14:54:15.864 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 9 ms to scan 1 urls, producing 2 keys and 8 values 
14:54:16.063 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 197 ms to scan 211 urls, producing 0 keys and 0 values 
14:54:16.067 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [9a66c4f3-818d-4eff-8015-d7b12405b902_config-0]RpcClient init label, labels={module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
14:54:16.068 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [9a66c4f3-818d-4eff-8015-d7b12405b902_config-0]Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$334/103433239
14:54:16.068 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [9a66c4f3-818d-4eff-8015-d7b12405b902_config-0]Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$335/1140202235
14:54:16.070 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [9a66c4f3-818d-4eff-8015-d7b12405b902_config-0]Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
14:54:16.071 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [9a66c4f3-818d-4eff-8015-d7b12405b902_config-0]RpcClient init, ServerListFactory =com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
14:54:16.080 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [9a66c4f3-818d-4eff-8015-d7b12405b902_config-0] Try to connect to server on start up, server: {serverIp='192.168.6.130', server main port=8848}
14:54:17.323 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [9a66c4f3-818d-4eff-8015-d7b12405b902_config-0] Success to connect to server [192.168.6.130:8848] on start up,connectionId=1640933658324_192.168.6.1_49433
14:54:17.323 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [9a66c4f3-818d-4eff-8015-d7b12405b902_config-0]Notify connected event to listeners.
14:54:17.324 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.c.i.ClientWorker - [onConnected,681] - [9a66c4f3-818d-4eff-8015-d7b12405b902_config-0] Connected,notify listen context...
14:54:17.324 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [9a66c4f3-818d-4eff-8015-d7b12405b902_config-0]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
14:54:17.324 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [9a66c4f3-818d-4eff-8015-d7b12405b902_config-0]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$4
14:54:17.366 [main] INFO  c.a.n.c.c.i.Limiter - [<clinit>,56] - limitTime:5.0
14:54:17.402 [main] INFO  c.a.n.c.c.u.JvmUtil - [<clinit>,53] - isMultiInstance:false
14:54:17.473 [main] INFO  c.x.g.XueYiGatewayApplication - [logStartupProfileInfo,663] - The following profiles are active: dev
14:54:22.009 [main] INFO  c.a.c.s.g.s.SentinelSCGAutoConfiguration - [sentinelGatewayFilter,144] - [Sentinel SpringCloudGateway] register SentinelGatewayFilter with order: -2147483648
14:54:22.115 [main] INFO  c.a.n.client.naming - [initNamespaceForNaming,63] - initializer namespace from System Property : null
14:54:22.116 [main] INFO  c.a.n.client.naming - [call,69] - initializer namespace from System Environment :null
14:54:22.116 [main] INFO  c.a.n.client.naming - [call,79] - initializer namespace from System Property :null
14:54:22.127 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,77] - [RpcClientFactory] create a new rpc client of bdfc4f44-66dc-4d25-a65e-b60488516bb6
14:54:22.128 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [bdfc4f44-66dc-4d25-a65e-b60488516bb6]RpcClient init label, labels={module=naming, source=sdk}
14:54:22.130 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [bdfc4f44-66dc-4d25-a65e-b60488516bb6]RpcClient init, ServerListFactory =com.alibaba.nacos.client.naming.core.ServerListManager
14:54:22.130 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [bdfc4f44-66dc-4d25-a65e-b60488516bb6]Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
14:54:22.131 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [bdfc4f44-66dc-4d25-a65e-b60488516bb6]Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
14:54:22.131 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [bdfc4f44-66dc-4d25-a65e-b60488516bb6] Try to connect to server on start up, server: {serverIp='192.168.6.130', server main port=8848}
14:54:22.241 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [bdfc4f44-66dc-4d25-a65e-b60488516bb6] Success to connect to server [192.168.6.130:8848] on start up,connectionId=1640933663346_192.168.6.1_49449
14:54:22.241 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [bdfc4f44-66dc-4d25-a65e-b60488516bb6]Notify connected event to listeners.
14:54:22.241 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [bdfc4f44-66dc-4d25-a65e-b60488516bb6]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
14:54:22.241 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.client.naming - [onConnected,76] - Grpc connection connect
14:54:22.241 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [bdfc4f44-66dc-4d25-a65e-b60488516bb6]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$4
14:54:23.611 [main] INFO  c.a.c.s.g.s.SentinelSCGAutoConfiguration - [sentinelGatewayBlockExceptionHandler,134] - [Sentinel SpringCloudGateway] register SentinelGatewayBlockExceptionHandler
14:54:23.888 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,384] - [config_rpc_client] [subscribe] sentinel-xueyi-gateway+DEFAULT_GROUP
14:54:23.894 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,173] - [config_rpc_client] [add-listener] ok, tenant=, dataId=sentinel-xueyi-gateway, group=DEFAULT_GROUP, cnt=1
14:54:23.895 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,77] - [RpcClientFactory] create a new rpc client of b3bff0b7-c74a-46d3-9c13-f574dac24f3c_config-0
14:54:23.895 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b3bff0b7-c74a-46d3-9c13-f574dac24f3c_config-0]RpcClient init label, labels={module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
14:54:23.895 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b3bff0b7-c74a-46d3-9c13-f574dac24f3c_config-0]Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$334/103433239
14:54:23.895 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b3bff0b7-c74a-46d3-9c13-f574dac24f3c_config-0]Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$335/1140202235
14:54:23.896 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b3bff0b7-c74a-46d3-9c13-f574dac24f3c_config-0]Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
14:54:23.896 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b3bff0b7-c74a-46d3-9c13-f574dac24f3c_config-0]RpcClient init, ServerListFactory =com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
14:54:23.896 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b3bff0b7-c74a-46d3-9c13-f574dac24f3c_config-0] Try to connect to server on start up, server: {serverIp='192.168.6.130', server main port=8848}
14:54:24.004 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b3bff0b7-c74a-46d3-9c13-f574dac24f3c_config-0] Success to connect to server [192.168.6.130:8848] on start up,connectionId=1640933665111_192.168.6.1_49457
14:54:24.004 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b3bff0b7-c74a-46d3-9c13-f574dac24f3c_config-0]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
14:54:24.004 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b3bff0b7-c74a-46d3-9c13-f574dac24f3c_config-0]Notify connected event to listeners.
14:54:24.004 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b3bff0b7-c74a-46d3-9c13-f574dac24f3c_config-0]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$4
14:54:24.004 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.c.i.ClientWorker - [onConnected,681] - [b3bff0b7-c74a-46d3-9c13-f574dac24f3c_config-0] Connected,notify listen context...
14:54:24.050 [main] INFO  c.a.n.client.naming - [isChangedServiceInfo,181] - init new ips(0) service: DEFAULT_GROUP@@xueyi-gateway@@DEFAULT -> []
14:54:24.054 [main] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(0) service: DEFAULT_GROUP@@xueyi-gateway@@DEFAULT -> []
14:54:24.615 [nacos-grpc-client-executor-4] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [bdfc4f44-66dc-4d25-a65e-b60488516bb6]receive server push request,request=NotifySubscriberRequest,requestId=169
14:54:24.616 [nacos-grpc-client-executor-4] INFO  c.a.n.client.naming - [isChangedServiceInfo,181] - init new ips(0) service: DEFAULT_GROUP@@xueyi-gateway -> []
14:54:24.616 [nacos-grpc-client-executor-4] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(0) service: DEFAULT_GROUP@@xueyi-gateway -> []
14:54:24.618 [nacos-grpc-client-executor-4] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [bdfc4f44-66dc-4d25-a65e-b60488516bb6]ack server push request,request=NotifySubscriberRequest,requestId=169
14:54:27.120 [main] INFO  c.a.n.client.naming - [registerService,112] - [REGISTER-SERVICE] public registering service xueyi-gateway with instance Instance{instanceId='null', ip='11.9.0.10', port=8080, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={preserved.register.source=SPRING_CLOUD}}
14:54:27.124 [main] INFO  c.a.c.n.r.NacosServiceRegistry - [register,75] - nacos registry, DEFAULT_GROUP xueyi-gateway 11.9.0.10:8080 register finished
14:54:27.156 [main] INFO  c.x.g.XueYiGatewayApplication - [logStarted,61] - Started XueYiGatewayApplication in 14.924 seconds (JVM running for 16.276)
14:54:27.158 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,77] - [RpcClientFactory] create a new rpc client of cbe0c01c-aede-4bd0-a4e0-95cd619d10b1_config-0
14:54:27.158 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [cbe0c01c-aede-4bd0-a4e0-95cd619d10b1_config-0]RpcClient init label, labels={module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
14:54:27.158 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [cbe0c01c-aede-4bd0-a4e0-95cd619d10b1_config-0]Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$334/103433239
14:54:27.158 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [cbe0c01c-aede-4bd0-a4e0-95cd619d10b1_config-0]Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$335/1140202235
14:54:27.158 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [cbe0c01c-aede-4bd0-a4e0-95cd619d10b1_config-0]Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
14:54:27.158 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [cbe0c01c-aede-4bd0-a4e0-95cd619d10b1_config-0]RpcClient init, ServerListFactory =com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
14:54:27.158 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [cbe0c01c-aede-4bd0-a4e0-95cd619d10b1_config-0] Try to connect to server on start up, server: {serverIp='192.168.6.130', server main port=8848}
14:54:27.265 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [cbe0c01c-aede-4bd0-a4e0-95cd619d10b1_config-0] Success to connect to server [192.168.6.130:8848] on start up,connectionId=1640933668371_192.168.6.1_49486
14:54:27.265 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [cbe0c01c-aede-4bd0-a4e0-95cd619d10b1_config-0]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
14:54:27.265 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [cbe0c01c-aede-4bd0-a4e0-95cd619d10b1_config-0]Notify connected event to listeners.
14:54:27.265 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [cbe0c01c-aede-4bd0-a4e0-95cd619d10b1_config-0]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$4
14:54:27.265 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.c.i.ClientWorker - [onConnected,681] - [cbe0c01c-aede-4bd0-a4e0-95cd619d10b1_config-0] Connected,notify listen context...
14:54:27.269 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,384] - [config_rpc_client] [subscribe] dev+DEFAULT_GROUP+f14023f1-463c-4fa2-9171-c3f19774cf73
14:54:27.270 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,173] - [config_rpc_client] [add-listener] ok, tenant=f14023f1-463c-4fa2-9171-c3f19774cf73, dataId=dev, group=DEFAULT_GROUP, cnt=1
14:54:27.272 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,384] - [config_rpc_client] [subscribe] xueyi-gateway-dev.yml+DEFAULT_GROUP+f14023f1-463c-4fa2-9171-c3f19774cf73
14:54:27.273 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,173] - [config_rpc_client] [add-listener] ok, tenant=f14023f1-463c-4fa2-9171-c3f19774cf73, dataId=xueyi-gateway-dev.yml, group=DEFAULT_GROUP, cnt=1
14:54:27.273 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,384] - [config_rpc_client] [subscribe] xueyi-gateway+DEFAULT_GROUP+f14023f1-463c-4fa2-9171-c3f19774cf73
14:54:27.273 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,173] - [config_rpc_client] [add-listener] ok, tenant=f14023f1-463c-4fa2-9171-c3f19774cf73, dataId=xueyi-gateway, group=DEFAULT_GROUP, cnt=1
